counts,AZ_bottom V,AZ_top V,AY V,AX V,cooling PD V
40.0,0.98,-3.21,-0.23,-0.66875,0.00579833984375
46.0,0.98,-3.21,-0.23,-0.715,0.0079345703125
40.0,0.98,-3.21,-0.23,-0.7612500000000001,0.008544921875
28.0,0.98,-3.21,-0.23,-0.8075000000000001,0.00732421875
38.0,0.98,-3.21,-0.23,-0.8537499999999999,0.0067138671875
36.0,0.98,-3.21,-0.2775000000000001,0.025,0.0103759765625
53.0,0.98,-3.21,-0.2775000000000001,-0.021249999999999998,0.0079345703125
44.0,0.98,-3.21,-0.2775000000000001,-0.0675,0.0042724609375
36.0,0.98,-3.21,-0.2775000000000001,-0.11375000000000002,0.00701904296875
59.0,0.98,-3.21,-0.2775000000000001,-0.16,0.009765625
39.0,0.98,-3.21,-0.2775000000000001,-0.20625000000000002,0.00823974609375
40.0,0.98,-3.21,-0.2775000000000001,-0.2525,0.00762939453125
30.0,0.98,-3.21,-0.2775000000000001,-0.29875,0.00762939453125
25.0,0.98,-3.21,-0.2775000000000001,-0.345,0.00762939453125
39.0,0.98,-3.21,-0.2775000000000001,-0.39125000000000004,0.00762939453125
37.0,0.98,-3.21,-0.2775000000000001,-0.4375,0.00762939453125
39.0,0.98,-3.21,-0.2775000000000001,-0.48375,0.0067138671875
40.0,0.98,-3.21,-0.2775000000000001,-0.53,0.00701904296875
37.0,0.98,-3.21,-0.2775000000000001,-0.57625,0.00701904296875
34.0,0.98,-3.21,-0.2775000000000001,-0.6225,0.0079345703125
42.0,0.98,-3.21,-0.2775000000000001,-0.66875,0.00946044921875
32.0,0.98,-3.21,-0.2775000000000001,-0.715,0.0067138671875
55.0,0.98,-3.21,-0.2775000000000001,-0.7612500000000001,0.00579833984375
34.0,0.98,-3.21,-0.2775000000000001,-0.8075000000000001,0.00823974609375
42.0,0.98,-3.21,-0.2775000000000001,-0.8537499999999999,0.008544921875
37.0,0.98,-3.21,-0.32499999999999996,0.025,0.00762939453125
37.0,0.98,-3.21,-0.32499999999999996,-0.021249999999999998,0.00518798828125
37.0,0.98,-3.21,-0.32499999999999996,-0.0675,0.00732421875
37.0,0.98,-3.21,-0.32499999999999996,-0.11375000000000002,0.008544921875
47.0,0.98,-3.21,-0.32499999999999996,-0.16,0.00885009765625
45.0,0.98,-3.21,-0.32499999999999996,-0.20625000000000002,0.006103515625
32.0,0.98,-3.21,-0.32499999999999996,-0.2525,0.006103515625
41.0,0.98,-3.21,-0.32499999999999996,-0.29875,0.01068115234375
50.0,0.98,-3.21,-0.32499999999999996,-0.345,0.00762939453125
52.0,0.98,-3.21,-0.32499999999999996,-0.39125000000000004,0.00396728515625
48.0,0.98,-3.21,-0.32499999999999996,-0.4375,0.006103515625
53.0,0.98,-3.21,-0.32499999999999996,-0.48375,0.00579833984375
46.0,0.98,-3.21,-0.32499999999999996,-0.53,0.00732421875
36.0,0.98,-3.21,-0.32499999999999996,-0.57625,0.01007080078125
42.0,0.98,-3.21,-0.32499999999999996,-0.6225,0.00732421875
43.0,0.98,-3.21,-0.32499999999999996,-0.66875,0.00396728515625
47.0,0.98,-3.21,-0.32499999999999996,-0.715,0.008544921875
46.0,0.98,-3.21,-0.32499999999999996,-0.7612500000000001,0.009765625
38.0,0.98,-3.21,-0.32499999999999996,-0.8075000000000001,0.00762939453125
27.0,0.98,-3.21,-0.32499999999999996,-0.8537499999999999,0.0048828125
47.0,0.98,-3.21,-0.37250000000000005,0.025,0.00823974609375
30.0,0.98,-3.21,-0.37250000000000005,-0.021249999999999998,0.00732421875
44.0,0.98,-3.21,-0.37250000000000005,-0.0675,0.00640869140625
46.0,0.98,-3.21,-0.37250000000000005,-0.11375000000000002,0.00732421875
52.0,0.98,-3.21,-0.37250000000000005,-0.16,0.008544921875
37.0,0.98,-3.21,-0.37250000000000005,-0.20625000000000002,0.0067138671875
36.0,0.98,-3.21,-0.37250000000000005,-0.2525,0.00579833984375
34.0,0.98,-3.21,-0.37250000000000005,-0.29875,0.0079345703125
41.0,0.98,-3.21,-0.37250000000000005,-0.345,0.009765625
42.0,0.98,-3.21,-0.37250000000000005,-0.39125000000000004,0.0067138671875
