counts,AZ_bottom V,AZ_top V,AY V,AX V,cooling PD V
613.0,0.882,-2.882,0.1025,-0.48375,0.04241943359375
596.0,0.882,-2.882,0.1025,-0.53,0.042724609375
519.0,0.882,-2.882,0.1025,-0.57625,0.0421142578125
633.0,0.882,-2.882,0.1025,-0.6225,0.04241943359375
579.0,0.882,-2.882,0.1025,-0.66875,0.04150390625
560.0,0.882,-2.882,0.1025,-0.715,0.04180908203125
606.0,0.882,-2.882,0.1025,-0.7612500000000001,0.04150390625
586.0,0.882,-2.882,0.1025,-0.8075000000000001,0.04180908203125
559.0,0.882,-2.882,0.1025,-0.8537499999999999,0.0408935546875
489.0,0.882,-2.882,0.05499999999999999,0.025,0.04150390625
517.0,0.882,-2.882,0.05499999999999999,-0.021249999999999998,0.03997802734375
544.0,0.882,-2.882,0.05499999999999999,-0.0675,0.04119873046875
520.0,0.882,-2.882,0.05499999999999999,-0.11375000000000002,0.040283203125
548.0,0.882,-2.882,0.05499999999999999,-0.16,0.04119873046875
645.0,0.882,-2.882,0.05499999999999999,-0.20625000000000002,0.04119873046875
557.0,0.882,-2.882,0.05499999999999999,-0.2525,0.04150390625
601.0,0.882,-2.882,0.05499999999999999,-0.29875,0.04180908203125
454.0,0.882,-2.882,0.05499999999999999,-0.345,0.0408935546875
496.0,0.882,-2.882,0.05499999999999999,-0.39125000000000004,0.040283203125
475.0,0.882,-2.882,0.05499999999999999,-0.4375,0.04058837890625
485.0,0.882,-2.882,0.05499999999999999,-0.48375,0.04058837890625
528.0,0.882,-2.882,0.05499999999999999,-0.53,0.04058837890625
489.0,0.882,-2.882,0.05499999999999999,-0.57625,0.04119873046875
522.0,0.882,-2.882,0.05499999999999999,-0.6225,0.04058837890625
522.0,0.882,-2.882,0.05499999999999999,-0.66875,0.04119873046875
516.0,0.882,-2.882,0.05499999999999999,-0.715,0.0396728515625
524.0,0.882,-2.882,0.05499999999999999,-0.7612500000000001,0.040283203125
453.0,0.882,-2.882,0.05499999999999999,-0.8075000000000001,0.04058837890625
472.0,0.882,-2.882,0.05499999999999999,-0.8537499999999999,0.040283203125
499.0,0.882,-2.882,0.007499999999999979,0.025,0.0390625
