counts,AZ_bottom V,AZ_top V,AY V,AX V,cooling PD V
1017.0,0.9900000000000001,-2.8600000000000003,0.0,0.0,0.0341796875
1059.0,0.9900000000000001,-2.8600000000000003,0.0,-0.045,0.0341796875
1040.0,0.9900000000000001,-2.8600000000000003,0.0,-0.09,0.03662109375
700.0,0.9900000000000001,-2.8600000000000003,0.0,-0.135,0.035400390625
951.0,0.9900000000000001,-2.8600000000000003,0.0,-0.18,0.03509521484375
1241.0,0.9900000000000001,-2.8600000000000003,0.0,-0.225,0.03509521484375
1148.0,0.9900000000000001,-2.8600000000000003,0.0,-0.27,0.035400390625
1427.0,0.9900000000000001,-2.8600000000000003,0.0,-0.315,0.0360107421875
1352.0,0.9900000000000001,-2.8600000000000003,0.0,-0.36,0.03509521484375
861.0,0.9900000000000001,-2.8600000000000003,0.0,-0.40499999999999997,0.0360107421875
645.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,0.0,0.0360107421875
754.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.045,0.0360107421875
1149.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.09,0.0347900390625
995.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.135,0.035400390625
990.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.18,0.035400390625
977.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.225,0.035400390625
1028.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.27,0.03509521484375
829.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.315,0.03631591796875
1033.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.36,0.035400390625
1051.0,0.9900000000000001,-2.8600000000000003,-0.05714285714285715,-0.40499999999999997,0.03631591796875
913.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,0.0,0.035400390625
957.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.045,0.035400390625
873.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.09,0.035400390625
991.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.135,0.0360107421875
976.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.18,0.03570556640625
832.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.225,0.0360107421875
724.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.27,0.03509521484375
1054.0,0.9900000000000001,-2.8600000000000003,-0.1142857142857143,-0.315,0.035400390625
